lon,lat,time,spatial_ref,rf
81.5,20.0,2020-07-11,0,5.765436172485352
81.5,20.0,2020-07-12,0,2.4011049270629883
81.5,20.0,2020-07-13,0,1.6807178258895874
81.5,20.0,2020-07-14,0,4.376432418823242
81.5,20.0,2020-07-15,0,20.040897369384766
81.5,20.0,2020-07-16,0,3.600569725036621
81.5,20.0,2020-07-17,0,8.519170761108398
81.5,20.0,2020-07-18,0,0.0
81.5,20.0,2020-07-19,0,2.288990020751953
81.5,20.0,2020-07-20,0,1.7093135118484497
81.5,20.0,2020-07-21,0,1.223846673965454
81.5,20.0,2020-07-22,0,0.0
81.5,20.0,2020-07-23,0,29.563169479370117
81.5,20.0,2020-07-24,0,13.258213996887207
81.5,20.0,2020-07-25,0,1.4271175861358643
81.5,20.0,2020-07-26,0,6.837813377380371
81.5,20.0,2020-07-27,0,0.5798247456550598
81.5,20.0,2020-07-28,0,4.263559341430664
81.5,20.0,2020-07-29,0,39.22332763671875
81.5,20.0,2020-07-30,0,1.0229648351669312
81.5,20.0,2020-07-31,0,0.19633391499519348
81.5,20.0,2020-08-01,0,3.1885290145874023
81.5,20.0,2020-08-02,0,3.9290313720703125
81.5,20.0,2020-08-03,0,8.700714111328125
81.5,20.0,2020-08-04,0,2.09628963470459
81.5,20.0,2020-08-05,0,17.24887466430664
81.5,20.0,2020-08-06,0,3.7240676879882812
81.5,20.0,2020-08-07,0,15.672371864318848
81.5,20.0,2020-08-08,0,0.49901536107063293
81.5,20.0,2020-08-09,0,12.521547317504883
81.5,20.0,2020-08-10,0,14.125723838806152
81.5,20.0,2020-08-11,0,6.540698051452637
81.5,20.0,2020-08-12,0,5.661622047424316
81.5,20.0,2020-08-13,0,12.448131561279297
81.5,20.0,2020-08-14,0,14.15539264678955
81.5,20.0,2020-08-15,0,4.883608341217041
81.5,20.0,2020-08-16,0,24.63450050354004
81.5,20.0,2020-08-17,0,16.365489959716797
81.5,20.0,2020-08-18,0,0.527824878692627
81.5,20.0,2020-08-19,0,11.8130464553833
81.5,20.0,2020-08-20,0,31.743274688720703
81.5,20.0,2020-08-21,0,108.43765258789062
81.5,20.0,2020-08-22,0,10.118169784545898
81.5,20.0,2020-08-23,0,0.0
81.5,20.0,2020-08-24,0,0.0
81.5,20.0,2020-08-25,0,0.0
81.5,20.0,2020-08-26,0,3.7927956581115723
81.5,20.0,2020-08-27,0,14.458757400512695
81.5,20.0,2020-08-28,0,30.884153366088867
81.5,20.0,2020-08-29,0,3.2985787391662598
81.5,20.0,2020-08-30,0,0.0
81.5,20.0,2020-08-31,0,0.0
81.5,20.0,2020-09-01,0,0.44805020093917847
81.5,20.0,2020-09-02,0,6.215473651885986
81.5,20.0,2020-09-03,0,0.478108286857605
81.5,20.0,2020-09-04,0,1.5765042304992676
81.5,20.0,2020-09-05,0,5.870808124542236
81.5,20.0,2020-09-06,0,0.0
81.5,20.0,2020-09-07,0,5.541916370391846
81.5,20.0,2020-09-08,0,3.992611885070801
81.5,20.0,2020-09-09,0,0.38448724150657654
81.5,20.0,2020-09-10,0,6.424384593963623
81.5,20.0,2020-09-11,0,19.256351470947266
81.5,20.0,2020-09-12,0,24.389955520629883
81.5,20.0,2020-09-13,0,0.4074638783931732
81.5,20.0,2020-09-14,0,1.3764069080352783
81.5,20.0,2020-09-15,0,2.6440937519073486
81.5,20.0,2020-09-16,0,0.22087566554546356
81.5,20.0,2020-09-17,0,0.5562794208526611
81.5,20.0,2020-09-18,0,1.0827643871307373
81.5,20.0,2020-09-19,0,18.728742599487305
81.5,20.0,2020-09-20,0,10.907416343688965
81.5,20.0,2020-09-21,0,5.232143878936768
81.5,20.0,2020-09-22,0,24.3459415435791
81.5,20.0,2020-09-23,0,1.9345605373382568
81.5,20.0,2020-09-24,0,0.20821350812911987
81.5,20.0,2020-09-25,0,0.0
81.5,20.0,2020-09-26,0,4.042164325714111
81.5,20.0,2020-09-27,0,0.0
81.5,20.0,2020-09-28,0,0.0
81.5,20.0,2020-09-29,0,0.0
81.5,20.0,2020-09-30,0,9.382479667663574
81.5,20.0,2020-10-01,0,0.5833566784858704
81.5,20.0,2020-10-02,0,0.3889044523239136
81.5,20.0,2020-10-03,0,1.055753469467163
81.5,20.0,2020-10-04,0,0.0
81.5,20.0,2020-10-05,0,7.380037307739258
81.5,20.0,2020-10-06,0,5.458866119384766
81.5,20.0,2020-10-07,0,5.983882427215576
81.5,20.0,2020-10-08,0,7.182617664337158
81.5,20.0,2020-10-09,0,7.706847190856934
81.5,20.0,2020-10-10,0,1.025843858718872
81.5,20.0,2020-10-11,0,4.00001859664917
81.5,20.0,2020-10-12,0,0.5508057475090027
81.5,20.0,2020-10-13,0,0.5227102041244507
81.5,20.0,2020-10-14,0,0.4723967909812927
81.5,20.0,2020-10-15,0,13.725072860717773
81.5,20.0,2020-10-16,0,0.8462963104248047
81.5,20.0,2020-10-17,0,12.165993690490723
81.5,20.0,2020-10-18,0,0.13088928163051605
81.5,20.0,2020-10-19,0,0.3889044523239136
81.5,20.0,2020-10-20,0,0.0
81.5,20.0,2020-10-21,0,0.0
81.5,20.0,2020-10-22,0,0.0
81.5,20.0,2020-10-23,0,0.0
81.5,20.0,2020-10-24,0,0.0
81.5,20.0,2020-10-25,0,0.0
81.5,20.0,2020-10-26,0,0.0
81.5,20.0,2020-10-27,0,0.0
81.5,20.0,2020-10-28,0,0.0
81.5,20.0,2020-10-29,0,0.0
81.5,20.0,2020-10-30,0,0.0
81.5,20.0,2020-10-31,0,0.0
81.5,20.0,2020-11-01,0,0.0
81.5,20.0,2020-11-02,0,0.0
81.5,20.0,2020-11-03,0,0.0
81.5,20.0,2020-11-04,0,0.0
81.5,20.0,2020-11-05,0,0.0
81.5,20.0,2020-11-06,0,0.0
81.5,20.0,2020-11-07,0,0.0
81.5,20.0,2020-11-08,0,0.0
81.5,20.0,2020-11-09,0,0.0
81.5,20.0,2020-11-10,0,0.0
81.5,20.0,2020-11-11,0,0.0
81.5,20.0,2020-11-12,0,0.0
81.5,20.0,2020-11-13,0,0.0
81.5,20.0,2020-11-14,0,0.0
81.5,20.0,2020-11-15,0,0.0
81.5,20.0,2020-11-16,0,0.0
81.5,20.0,2020-11-17,0,0.0
81.5,20.0,2020-11-18,0,0.0
81.5,20.0,2020-11-19,0,0.0
81.5,20.0,2020-11-20,0,0.0
81.5,20.0,2020-11-21,0,0.0
81.5,20.0,2020-11-22,0,0.0
81.5,20.0,2020-11-23,0,0.0
81.5,20.0,2020-11-24,0,0.0
81.5,20.0,2020-11-25,0,0.0
81.5,20.0,2020-11-26,0,0.0
81.5,20.0,2020-11-27,0,0.0
81.5,20.0,2020-11-28,0,0.0
81.5,20.0,2020-11-29,0,0.0
81.5,20.0,2020-11-30,0,0.0
81.5,20.0,2020-12-01,0,0.0
81.5,20.0,2020-12-02,0,0.0
81.5,20.0,2020-12-03,0,0.0
81.5,20.0,2020-12-04,0,0.0
81.5,20.0,2020-12-05,0,0.0
81.5,20.0,2020-12-06,0,0.0
81.5,20.0,2020-12-07,0,0.0
81.5,20.0,2020-12-08,0,0.0
81.5,20.0,2020-12-09,0,0.0
81.5,20.0,2020-12-10,0,0.0
81.5,20.0,2020-12-11,0,0.0
81.5,20.0,2020-12-12,0,0.0
81.5,20.0,2020-12-13,0,0.0
81.5,20.0,2020-12-14,0,0.0
81.5,20.0,2020-12-15,0,0.0
81.5,20.0,2020-12-16,0,0.0
81.5,20.0,2020-12-17,0,0.0
81.5,20.0,2020-12-18,0,0.0
81.5,20.0,2020-12-19,0,0.0
81.5,20.0,2020-12-20,0,0.0
81.5,20.0,2020-12-21,0,0.0
81.5,20.0,2020-12-22,0,0.0
81.5,20.0,2020-12-23,0,0.0
81.5,20.0,2020-12-24,0,0.0
81.5,20.0,2020-12-25,0,0.0
81.5,20.0,2020-12-26,0,0.0
81.5,20.0,2020-12-27,0,0.0
81.5,20.0,2020-12-28,0,0.0
81.5,20.0,2020-12-29,0,0.0
81.5,20.0,2020-12-30,0,0.0
81.5,20.0,2020-12-31,0,0.0
81.5,20.25,2020-01-01,0,0.0
81.5,20.25,2020-01-02,0,0.0
81.5,20.25,2020-01-03,0,3.260164499282837
81.5,20.25,2020-01-04,0,0.1903344839811325
81.5,20.25,2020-01-05,0,0.0
81.5,20.25,2020-01-06,0,0.0
81.5,20.25,2020-01-07,0,0.0
81.5,20.25,2020-01-08,0,0.0
81.5,20.25,2020-01-09,0,0.7625424861907959
81.5,20.25,2020-01-10,0,1.4391682147979736
81.5,20.25,2020-01-11,0,0.0
81.5,20.25,2020-01-12,0,0.0
81.5,20.25,2020-01-13,0,0.0
81.5,20.25,2020-01-14,0,0.0
81.5,20.25,2020-01-15,0,0.0
81.5,20.25,2020-01-16,0,0.0
81.5,20.25,2020-01-17,0,0.0
81.5,20.25,2020-01-18,0,0.0
81.5,20.25,2020-01-19,0,0.0
81.5,20.25,2020-01-20,0,0.0
81.5,20.25,2020-01-21,0,0.0
81.5,20.25,2020-01-22,0,0.0
81.5,20.25,2020-01-23,0,0.0
81.5,20.25,2020-01-24,0,0.0
81.5,20.25,2020-01-25,0,0.0
81.5,20.25,2020-01-26,0,0.0
81.5,20.25,2020-01-27,0,0.0
81.5,20.25,2020-01-28,0,0.0
81.5,20.25,2020-01-29,0,0.0
81.5,20.25,2020-01-30,0,0.0
81.5,20.25,2020-01-31,0,0.0
81.5,20.25,2020-02-01,0,0.0
81.5,20.25,2020-02-02,0,0.0
81.5,20.25,2020-02-03,0,0.0
81.5,20.25,2020-02-04,0,0.0
81.5,20.25,2020-02-05,0,0.5437698364257812
81.5,20.25,2020-02-06,0,0.0
81.5,20.25,2020-02-07,0,0.4456382095813751
81.5,20.25,2020-02-08,0,19.657352447509766
81.5,20.25,2020-02-09,0,5.955816268920898
81.5,20.25,2020-02-10,0,0.0
81.5,20.25,2020-02-11,0,0.0
81.5,20.25,2020-02-12,0,0.0
81.5,20.25,2020-02-13,0,0.0
81.5,20.25,2020-02-14,0,0.0
81.5,20.25,2020-02-15,0,0.0
81.5,20.25,2020-02-16,0,0.0
81.5,20.25,2020-02-17,0,0.0
81.5,20.25,2020-02-18,0,0.0
81.5,20.25,2020-02-19,0,0.0
81.5,20.25,2020-02-20,0,0.0
81.5,20.25,2020-02-21,0,0.0
81.5,20.25,2020-02-22,0,0.0
81.5,20.25,2020-02-23,0,0.0
81.5,20.25,2020-02-24,0,0.0
81.5,20.25,2020-02-25,0,1.7662732601165771
81.5,20.25,2020-02-26,0,0.0
81.5,20.25,2020-02-27,0,0.0
81.5,20.25,2020-02-28,0,0.0
81.5,20.25,2020-02-29,0,0.0
81.5,20.25,2020-03-01,0,0.0
81.5,20.25,2020-03-02,0,0.0
81.5,20.25,2020-03-03,0,0.0
81.5,20.25,2020-03-04,0,1.2527483701705933
81.5,20.25,2020-03-05,0,0.2848994731903076
81.5,20.25,2020-03-06,0,0.0
81.5,20.25,2020-03-07,0,11.381119728088379
81.5,20.25,2020-03-08,0,1.1505447626113892
81.5,20.25,2020-03-09,0,5.3751540184021
81.5,20.25,2020-03-10,0,0.0
81.5,20.25,2020-03-11,0,0.1544806808233261
81.5,20.25,2020-03-12,0,0.0
81.5,20.25,2020-03-13,0,1.343097448348999
81.5,20.25,2020-03-14,0,0.0
81.5,20.25,2020-03-15,0,0.0
81.5,20.25,2020-03-16,0,2.042524576187134
81.5,20.25,2020-03-17,0,0.0
81.5,20.25,2020-03-18,0,8.32526683807373
81.5,20.25,2020-03-19,0,0.0
81.5,20.25,2020-03-20,0,0.8167087435722351
81.5,20.25,2020-03-21,0,1.7725106477737427
81.5,20.25,2020-03-22,0,0.0
81.5,20.25,2020-03-23,0,0.0
81.5,20.25,2020-03-24,0,0.0
81.5,20.25,2020-03-25,0,0.0
81.5,20.25,2020-03-26,0,0.0
81.5,20.25,2020-03-27,0,0.0
81.5,20.25,2020-03-28,0,0.0
81.5,20.25,2020-03-29,0,0.0
81.5,20.25,2020-03-30,0,14.147104263305664
81.5,20.25,2020-03-31,0,0.0
81.5,20.25,2020-04-01,0,0.0
81.5,20.25,2020-04-02,0,0.0
81.5,20.25,2020-04-03,0,0.0
81.5,20.25,2020-04-04,0,0.0
81.5,20.25,2020-04-05,0,0.0
81.5,20.25,2020-04-06,0,0.0
81.5,20.25,2020-04-07,0,0.0
81.5,20.25,2020-04-08,0,0.0
81.5,20.25,2020-04-09,0,0.0
81.5,20.25,2020-04-10,0,0.0
81.5,20.25,2020-04-11,0,0.13616830110549927
81.5,20.25,2020-04-12,0,0.0
81.5,20.25,2020-04-13,0,0.0
81.5,20.25,2020-04-14,0,0.0
81.5,20.25,2020-04-15,0,0.0
81.5,20.25,2020-04-16,0,0.0
81.5,20.25,2020-04-17,0,0.0
81.5,20.25,2020-04-18,0,0.0
81.5,20.25,2020-04-19,0,0.0
81.5,20.25,2020-04-20,0,0.0
81.5,20.25,2020-04-21,0,0.6536078453063965
81.5,20.25,2020-04-22,0,0.0
81.5,20.25,2020-04-23,0,0.0
81.5,20.25,2020-04-24,0,0.0
81.5,20.25,2020-04-25,0,0.0
81.5,20.25,2020-04-26,0,0.0
81.5,20.25,2020-04-27,0,0.10893464833498001
81.5,20.25,2020-04-28,0,0.0
81.5,20.25,2020-04-29,0,0.21786929666996002
81.5,20.25,2020-04-30,0,0.0
81.5,20.25,2020-05-01,0,0.0
81.5,20.25,2020-05-02,0,0.0
81.5,20.25,2020-05-03,0,0.0
81.5,20.25,2020-05-04,0,0.0
81.5,20.25,2020-05-05,0,0.0
81.5,20.25,2020-05-06,0,3.8411333560943604
81.5,20.25,2020-05-07,0,3.6449527740478516
81.5,20.25,2020-05-08,0,0.0
81.5,20.25,2020-05-09,0,3.7498135566711426
81.5,20.25,2020-05-10,0,8.784207344055176
81.5,20.25,2020-05-11,0,0.0
81.5,20.25,2020-05-12,0,0.0
81.5,20.25,2020-05-13,0,0.0
81.5,20.25,2020-05-14,0,0.0
81.5,20.25,2020-05-15,0,0.0
81.5,20.25,2020-05-16,0,0.0
81.5,20.25,2020-05-17,0,0.0
81.5,20.25,2020-05-18,0,0.0
81.5,20.25,2020-05-19,0,6.919118404388428
81.5,20.25,2020-05-20,0,0.0
81.5,20.25,2020-05-21,0,0.0
81.5,20.25,2020-05-22,0,0.0
81.5,20.25,2020-05-23,0,0.0
81.5,20.25,2020-05-24,0,0.0
81.5,20.25,2020-05-25,0,0.0
81.5,20.25,2020-05-26,0,0.0
81.5,20.25,2020-05-27,0,0.6511988043785095
81.5,20.25,2020-05-28,0,0.0
81.5,20.25,2020-05-29,0,0.0
81.5,20.25,2020-05-30,0,12.852455139160156
81.5,20.25,2020-05-31,0,0.0
81.5,20.25,2020-06-01,0,3.0361013412475586
81.5,20.25,2020-06-02,0,0.0
81.5,20.25,2020-06-03,0,0.0
81.5,20.25,2020-06-04,0,9.157780647277832
81.5,20.25,2020-06-05,0,0.0
81.5,20.25,2020-06-06,0,0.735308825969696
81.5,20.25,2020-06-07,0,0.0
81.5,20.25,2020-06-08,0,0.0
81.5,20.25,2020-06-09,0,0.0
81.5,20.25,2020-06-10,0,0.9646870493888855
81.5,20.25,2020-06-11,0,4.328495979309082
81.5,20.25,2020-06-12,0,17.724666595458984
81.5,20.25,2020-06-13,0,15.878274917602539
81.5,20.25,2020-06-14,0,0.0
81.5,20.25,2020-06-15,0,0.33358874917030334
81.5,20.25,2020-06-16,0,4.079986095428467
81.5,20.25,2020-06-17,0,7.315835952758789
81.5,20.25,2020-06-18,0,0.0
81.5,20.25,2020-06-19,0,0.0
81.5,20.25,2020-06-20,0,11.019898414611816
81.5,20.25,2020-06-21,0,35.19723129272461
81.5,20.25,2020-06-22,0,101.95658874511719
81.5,20.25,2020-06-23,0,63.50654602050781
81.5,20.25,2020-06-24,0,0.0
81.5,20.25,2020-06-25,0,0.0
81.5,20.25,2020-06-26,0,0.0
81.5,20.25,2020-06-27,0,0.0
81.5,20.25,2020-06-28,0,0.1662062108516693
81.5,20.25,2020-06-29,0,1.0581979751586914
81.5,20.25,2020-06-30,0,0.0
81.5,20.25,2020-07-01,0,18.58295440673828
81.5,20.25,2020-07-02,0,16.489248275756836
81.5,20.25,2020-07-03,0,5.423055171966553
81.5,20.25,2020-07-04,0,6.7574381828308105
81.5,20.25,2020-07-05,0,14.937417030334473
81.5,20.25,2020-07-06,0,9.923141479492188
81.5,20.25,2020-07-07,0,4.447610855102539
81.5,20.25,2020-07-08,0,0.0
81.5,20.25,2020-07-09,0,0.0
81.5,20.25,2020-07-10,0,10.90757942199707
81.5,20.25,2020-07-11,0,5.18937349319458
81.5,20.25,2020-07-12,0,0.0
81.5,20.25,2020-07-13,0,2.0504989624023438
81.5,20.25,2020-07-14,0,7.515293598175049
81.5,20.25,2020-07-15,0,3.4760310649871826
81.5,20.25,2020-07-16,0,4.413025379180908
81.5,20.25,2020-07-17,0,7.78546142578125
81.5,20.25,2020-07-18,0,0.0
81.5,20.25,2020-07-19,0,4.575254917144775
81.5,20.25,2020-07-20,0,0.0
81.5,20.25,2020-07-21,0,2.197795867919922
81.5,20.25,2020-07-22,0,0.6263741850852966
81.5,20.25,2020-07-23,0,13.543490409851074
81.5,20.25,2020-07-24,0,23.895414352416992
81.5,20.25,2020-07-25,0,1.6668494939804077
81.5,20.25,2020-07-26,0,0.802647054195404
81.5,20.25,2020-07-27,0,0.0
81.5,20.25,2020-07-28,0,0.0
81.5,20.25,2020-07-29,0,16.04645538330078
81.5,20.25,2020-07-30,0,0.0
81.5,20.25,2020-07-31,0,0.0
81.5,20.25,2020-08-01,0,0.0
81.5,20.25,2020-08-02,0,1.472913384437561
81.5,20.25,2020-08-03,0,8.876402854919434
81.5,20.25,2020-08-04,0,7.487900733947754
81.5,20.25,2020-08-05,0,4.855810165405273
81.5,20.25,2020-08-06,0,3.248055934906006
81.5,20.25,2020-08-07,0,4.859999656677246
81.5,20.25,2020-08-08,0,0.27291053533554077
81.5,20.25,2020-08-09,0,20.44146728515625
81.5,20.25,2020-08-10,0,43.29848861694336
81.5,20.25,2020-08-11,0,8.561471939086914
81.5,20.25,2020-08-12,0,3.026704788208008
81.5,20.25,2020-08-13,0,4.364687919616699
81.5,20.25,2020-08-14,0,9.048860549926758
81.5,20.25,2020-08-15,0,2.280416965484619
81.5,20.25,2020-08-16,0,7.460394859313965
81.5,20.25,2020-08-17,0,7.153137683868408
81.5,20.25,2020-08-18,0,0.4805411696434021
81.5,20.25,2020-08-19,0,10.1554536819458
81.5,20.25,2020-08-20,0,9.205282211303711
81.5,20.25,2020-08-21,0,79.51800537109375
81.5,20.25,2020-08-22,0,8.353189468383789
81.5,20.25,2020-08-23,0,0.13616830110549927
81.5,20.25,2020-08-24,0,0.0
81.5,20.25,2020-08-25,0,0.0
81.5,20.25,2020-08-26,0,2.4469170570373535
81.5,20.25,2020-08-27,0,32.07756042480469
81.5,20.25,2020-08-28,0,60.64193344116211
81.5,20.25,2020-08-29,0,2.3055763244628906
81.5,20.25,2020-08-30,0,0.6044099926948547
81.5,20.25,2020-08-31,0,0.0
81.5,20.25,2020-09-01,0,0.0
81.5,20.25,2020-09-02,0,17.289844512939453
81.5,20.25,2020-09-03,0,0.9709819555282593
81.5,20.25,2020-09-04,0,0.20168310403823853
81.5,20.25,2020-09-05,0,0.4410080313682556
81.5,20.25,2020-09-06,0,0.4476991891860962
81.5,20.25,2020-09-07,0,0.0
81.5,20.25,2020-09-08,0,2.5720982551574707
81.5,20.25,2020-09-09,0,0.15018954873085022
81.5,20.25,2020-09-10,0,4.321945667266846
81.5,20.25,2020-09-11,0,9.835433959960938
81.5,20.25,2020-09-12,0,16.010583877563477
81.5,20.25,2020-09-13,0,0.0
81.5,20.25,2020-09-14,0,0.0
81.5,20.25,2020-09-15,0,0.0
81.5,20.25,2020-09-16,0,0.0
81.5,20.25,2020-09-17,0,2.70471453666687
81.5,20.25,2020-09-18,0,2.096045970916748
81.5,20.25,2020-09-19,0,4.577707767486572
81.5,20.25,2020-09-20,0,7.347121238708496
81.5,20.25,2020-09-21,0,2.1090030670166016
81.5,20.25,2020-09-22,0,14.126737594604492
81.5,20.25,2020-09-23,0,0.0
81.5,20.25,2020-09-24,0,0.0
81.5,20.25,2020-09-25,0,0.0
81.5,20.25,2020-09-26,0,0.0
81.5,20.25,2020-09-27,0,0.0
81.5,20.25,2020-09-28,0,0.0
81.5,20.25,2020-09-29,0,0.0
81.5,20.25,2020-09-30,0,5.977066993713379
81.5,20.25,2020-10-01,0,0.0
81.5,20.25,2020-10-02,0,0.0
81.5,20.25,2020-10-03,0,0.0
81.5,20.25,2020-10-04,0,3.1745941638946533
81.5,20.25,2020-10-05,0,4.567093372344971
81.5,20.25,2020-10-06,0,13.687840461730957
81.5,20.25,2020-10-07,0,8.651253700256348
81.5,20.25,2020-10-08,0,0.7539036273956299
81.5,20.25,2020-10-09,0,0.3261258602142334
81.5,20.25,2020-10-10,0,2.1786928176879883
81.5,20.25,2020-10-11,0,5.341912269592285
81.5,20.25,2020-10-12,0,0.6791629195213318
81.5,20.25,2020-10-13,0,0.0
81.5,20.25,2020-10-14,0,0.0
81.5,20.25,2020-10-15,0,3.186102867126465
81.5,20.25,2020-10-16,0,0.9056244492530823
81.5,20.25,2020-10-17,0,10.531692504882812
81.5,20.25,2020-10-18,0,0.4085049033164978
81.5,20.25,2020-10-19,0,1.1395978927612305
81.5,20.25,2020-10-20,0,0.0
81.5,20.25,2020-10-21,0,0.0
81.5,20.25,2020-10-22,0,0.0
81.5,20.25,2020-10-23,0,0.0
81.5,20.25,2020-10-24,0,0.0
81.5,20.25,2020-10-25,0,0.0
81.5,20.25,2020-10-26,0,0.0
81.5,20.25,2020-10-27,0,0.0
81.5,20.25,2020-10-28,0,0.0
81.5,20.25,2020-10-29,0,0.0
81.5,20.25,2020-10-30,0,0.0
81.5,20.25,2020-10-31,0,0.0
81.5,20.25,2020-11-01,0,0.0
81.5,20.25,2020-11-02,0,0.0
81.5,20.25,2020-11-03,0,0.0
81.5,20.25,2020-11-04,0,0.0
81.5,20.25,2020-11-05,0,0.0
81.5,20.25,2020-11-06,0,0.0
81.5,20.25,2020-11-07,0,0.0
81.5,20.25,2020-11-08,0,0.0
81.5,20.25,2020-11-09,0,0.0
81.5,20.25,2020-11-10,0,0.0
81.5,20.25,2020-11-11,0,0.0
81.5,20.25,2020-11-12,0,0.0
81.5,20.25,2020-11-13,0,0.0
81.5,20.25,2020-11-14,0,0.0
81.5,20.25,2020-11-15,0,0.0
81.5,20.25,2020-11-16,0,0.0
81.5,20.25,2020-11-17,0,0.0
81.5,20.25,2020-11-18,0,0.0
81.5,20.25,2020-11-19,0,0.0
81.5,20.25,2020-11-20,0,0.0
81.5,20.25,2020-11-21,0,0.0
81.5,20.25,2020-11-22,0,0.0
81.5,20.25,2020-11-23,0,0.0
81.5,20.25,2020-11-24,0,0.0
81.5,20.25,2020-11-25,0,0.0
81.5,20.25,2020-11-26,0,0.0
81.5,20.25,2020-11-27,0,0.0
81.5,20.25,2020-11-28,0,0.0
81.5,20.25,2020-11-29,0,0.0
81.5,20.25,2020-11-30,0,0.0
81.5,20.25,2020-12-01,0,0.0
81.5,20.25,2020-12-02,0,0.0
81.5,20.25,2020-12-03,0,0.0
81.5,20.25,2020-12-04,0,0.0
81.5,20.25,2020-12-05,0,0.0
81.5,20.25,2020-12-06,0,0.0
81.5,20.25,2020-12-07,0,0.0
81.5,20.25,2020-12-08,0,0.0
81.5,20.25,2020-12-09,0,0.0
81.5,20.25,2020-12-10,0,0.0
81.5,20.25,2020-12-11,0,0.0
81.5,20.25,2020-12-12,0,0.0
81.5,20.25,2020-12-13,0,0.0
81.5,20.25,2020-12-14,0,0.0
81.5,20.25,2020-12-15,0,0.0
81.5,20.25,2020-12-16,0,0.0
81.5,20.25,2020-12-17,0,0.0
81.5,20.25,2020-12-18,0,0.0
81.5,20.25,2020-12-19,0,0.0
81.5,20.25,2020-12-20,0,0.0
81.5,20.25,2020-12-21,0,0.0
81.5,20.25,2020-12-22,0,0.0
81.5,20.25,2020-12-23,0,0.0
81.5,20.25,2020-12-24,0,0.0
81.5,20.25,2020-12-25,0,0.0
81.5,20.25,2020-12-26,0,0.0
81.5,20.25,2020-12-27,0,0.0
81.5,20.25,2020-12-28,0,0.0
81.5,20.25,2020-12-29,0,0.0
81.5,20.25,2020-12-30,0,0.0
81.5,20.25,2020-12-31,0,0.0
81.5,20.5,2020-01-01,0,0.0
81.5,20.5,2020-01-02,0,0.0
81.5,20.5,2020-01-03,0,4.0850510597229
81.5,20.5,2020-01-04,0,0.4053398072719574
81.5,20.5,2020-01-05,0,0.0
81.5,20.5,2020-01-06,0,0.0
81.5,20.5,2020-01-07,0,0.0
81.5,20.5,2020-01-08,0,0.0
81.5,20.5,2020-01-09,0,3.7081680297851562
81.5,20.5,2020-01-10,0,1.7915595769882202
81.5,20.5,2020-01-11,0,0.0
81.5,20.5,2020-01-12,0,0.0
81.5,20.5,2020-01-13,0,0.0
81.5,20.5,2020-01-14,0,0.0
81.5,20.5,2020-01-15,0,0.0
81.5,20.5,2020-01-16,0,0.0
81.5,20.5,2020-01-17,0,0.0
81.5,20.5,2020-01-18,0,0.0
81.5,20.5,2020-01-19,0,0.0
81.5,20.5,2020-01-20,0,0.0
81.5,20.5,2020-01-21,0,0.0
81.5,20.5,2020-01-22,0,0.0
81.5,20.5,2020-01-23,0,0.0
81.5,20.5,2020-01-24,0,0.0
81.5,20.5,2020-01-25,0,0.0
81.5,20.5,2020-01-26,0,0.0
81.5,20.5,2020-01-27,0,0.0
81.5,20.5,2020-01-28,0,0.0
81.5,20.5,2020-01-29,0,0.0
81.5,20.5,2020-01-30,0,0.0
81.5,20.5,2020-01-31,0,0.0
81.5,20.5,2020-02-01,0,0.0
81.5,20.5,2020-02-02,0,0.0
81.5,20.5,2020-02-03,0,0.0
81.5,20.5,2020-02-04,0,0.0
81.5,20.5,2020-02-05,0,1.5197505950927734
81.5,20.5,2020-02-06,0,0.0
81.5,20.5,2020-02-07,0,1.3178002834320068
81.5,20.5,2020-02-08,0,27.009267807006836
81.5,20.5,2020-02-09,0,7.21876859664917
81.5,20.5,2020-02-10,0,0.0
81.5,20.5,2020-02-11,0,0.0
81.5,20.5,2020-02-12,0,0.0
81.5,20.5,2020-02-13,0,0.0
81.5,20.5,2020-02-14,0,0.0
81.5,20.5,2020-02-15,0,0.0
81.5,20.5,2020-02-16,0,0.0
81.5,20.5,2020-02-17,0,0.0
81.5,20.5,2020-02-18,0,0.0
81.5,20.5,2020-02-19,0,0.0
81.5,20.5,2020-02-20,0,0.0
81.5,20.5,2020-02-21,0,0.0
81.5,20.5,2020-02-22,0,0.0
81.5,20.5,2020-02-23,0,0.0
81.5,20.5,2020-02-24,0,0.0
81.5,20.5,2020-02-25,0,5.183114528656006
81.5,20.5,2020-02-26,0,0.0
81.5,20.5,2020-02-27,0,0.0
81.5,20.5,2020-02-28,0,0.0
81.5,20.5,2020-02-29,0,0.0
81.5,20.5,2020-03-01,0,0.0
81.5,20.5,2020-03-02,0,0.0
81.5,20.5,2020-03-03,0,0.0
81.5,20.5,2020-03-04,0,3.9938676357269287
81.5,20.5,2020-03-05,0,0.454348623752594
81.5,20.5,2020-03-06,0,0.0
81.5,20.5,2020-03-07,0,7.692007064819336
81.5,20.5,2020-03-08,0,1.2639740705490112
81.5,20.5,2020-03-09,0,3.1751914024353027
81.5,20.5,2020-03-10,0,0.0
81.5,20.5,2020-03-11,0,0.0
81.5,20.5,2020-03-12,0,0.0
81.5,20.5,2020-03-13,0,1.2365151643753052
81.5,20.5,2020-03-14,0,0.0
81.5,20.5,2020-03-15,0,0.0
81.5,20.5,2020-03-16,0,6.471996307373047
81.5,20.5,2020-03-17,0,0.0
